snapshot_time,type,asset,kalshi_ticker,poly_slug,direction,combined_cost,profit,payout,kalshi_outcome,polymarket_outcome,poly_up_best_ask,poly_up_size_055,poly_up_slip_1000,poly_up_slip_3000,poly_down_best_ask,poly_down_size_055,poly_down_slip_1000,poly_down_slip_3000,kalshi_yes_levels,kalshi_no_levels,poly_up_vwap,poly_up_unfilled,poly_down_vwap,poly_down_unfilled,kalshi_yes_vwap,kalshi_yes_unfilled,kalshi_no_vwap,kalshi_no_unfilled,execution_status,combined_vwap,logged_at
2026-09-20T12:47:18.415727+00:00,CLOSED,ZEC,KXZEC15M-26SEP181515-15,zec-updown-15m-1789758000,A,0.793,0.207,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:18.632161+00:00,CLOSED,ZEC,KXZEC15M-26SEP181545-45,zec-updown-15m-1789759800,A,0.76,0.24,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:18.804623+00:00,CLOSED,SOL,KXSOL15M-26SEP181545-45,sol-updown-15m-1789759800,B,0.4,0.6,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:18.904764+00:00,CLOSED,BTC,KXBTC15M-26SEP181600-00,btc-updown-15m-1789760700,A,0.74,0.26,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:19.121027+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181600-00,hype-updown-15m-1789760700,B,0.66,0.34,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:19.318179+00:00,CLOSED,ETH,KXETH15M-26SEP181600-00,eth-updown-15m-1789760700,A,0.69,0.31,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:19.505192+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181600-00,doge-updown-15m-1789760700,A,0.56,-0.56,0.0,up,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:19.672884+00:00,CLOSED,SOL,KXSOL15M-26SEP181600-00,sol-updown-15m-1789760700,B,0.76,0.24,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:19.871313+00:00,CLOSED,ZEC,KXZEC15M-26SEP181600-00,zec-updown-15m-1789760700,A,0.69,0.31,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:20.057321+00:00,CLOSED,BNB,KXBNB15M-26SEP181600-00,bnb-updown-15m-1789761600,B,0.641,0.359,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:20.243679+00:00,CLOSED,XRP,KXXRP15M-26SEP181615-15,xrp-updown-15m-1789761600,B,0.75,0.25,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:20.441683+00:00,CLOSED,ZEC,KXZEC15M-26SEP181615-15,zec-updown-15m-1789761600,A,0.67,0.33,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:20.619984+00:00,CLOSED,ZEC,KXZEC15M-26SEP181630-30,zec-updown-15m-1789762500,B,0.75,0.25,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:20.809308+00:00,CLOSED,XRP,KXXRP15M-26SEP181630-30,xrp-updown-15m-1789762500,A,0.65,0.35,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:21.016855+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181630-30,hype-updown-15m-1789762500,B,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:21.215117+00:00,CLOSED,ZEC,KXZEC15M-26SEP181645-45,zec-updown-15m-1789763400,B,0.75,0.25,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:21.411063+00:00,CLOSED,SOL,KXSOL15M-26SEP181645-45,sol-updown-15m-1789763400,B,0.77,0.23,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:21.715398+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181700-00,doge-updown-15m-1789764300,B,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:21.929432+00:00,CLOSED,ZEC,KXZEC15M-26SEP181715-15,zec-updown-15m-1789765200,B,0.778,0.222,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.125640+00:00,CLOSED,ZEC,KXZEC15M-26SEP181730-30,zec-updown-15m-1789766100,B,0.66,0.34,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.301785+00:00,CLOSED,ZEC,KXZEC15M-26SEP181745-45,zec-updown-15m-1789767000,A,0.097,0.903,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.498408+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181730-30,hype-updown-15m-1789767000,B,0.311,0.689,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.559945+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181745-45,hype-updown-15m-1789767000,A,0.77,0.23,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.749334+00:00,CLOSED,ZEC,KXZEC15M-26SEP181800-00,zec-updown-15m-1789767900,B,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:22.831134+00:00,CLOSED,BTC,KXBTC15M-26SEP181800-00,btc-updown-15m-1789767900,B,0.78,0.22,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:23.027625+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181815-15,doge-updown-15m-1789768800,A,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:23.215785+00:00,CLOSED,SOL,KXSOL15M-26SEP181800-00,sol-updown-15m-1789768800,A,0.631,0.369,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:23.409280+00:00,CLOSED,XRP,KXXRP15M-26SEP181815-15,xrp-updown-15m-1789768800,B,0.095,0.905,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:23.608826+00:00,CLOSED,ZEC,KXZEC15M-26SEP181815-15,zec-updown-15m-1789768800,A,0.77,0.23,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:23.809199+00:00,CLOSED,XRP,KXXRP15M-26SEP181830-30,xrp-updown-15m-1789769700,A,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.018524+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181830-30,doge-updown-15m-1789769700,A,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.115889+00:00,CLOSED,ETH,KXETH15M-26SEP181830-30,eth-updown-15m-1789769700,A,0.76,0.24,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.313538+00:00,CLOSED,SOL,KXSOL15M-26SEP181830-30,sol-updown-15m-1789769700,A,0.78,0.22,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.513185+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181830-30,hype-updown-15m-1789769700,A,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.703880+00:00,CLOSED,BTC,KXBTC15M-26SEP181830-30,btc-updown-15m-1789769700,A,0.72,0.28,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:24.892168+00:00,CLOSED,ZEC,KXZEC15M-26SEP181830-30,zec-updown-15m-1789769700,B,0.045,0.955,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.094324+00:00,CLOSED,BNB,KXBNB15M-26SEP181830-30,bnb-updown-15m-1789770600,A,0.451,-0.451,0.0,up,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.289643+00:00,CLOSED,ETH,KXETH15M-26SEP181845-45,eth-updown-15m-1789770600,A,0.75,0.25,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.477260+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181845-45,doge-updown-15m-1789770600,A,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.668690+00:00,CLOSED,XRP,KXXRP15M-26SEP181845-45,xrp-updown-15m-1789770600,A,0.7,0.3,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.865978+00:00,CLOSED,ZEC,KXZEC15M-26SEP181900-00,zec-updown-15m-1789771500,B,0.78,0.22,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:25.952663+00:00,CLOSED,ETH,KXETH15M-26SEP181900-00,eth-updown-15m-1789771500,B,0.73,0.27,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:26.147117+00:00,CLOSED,SOL,KXSOL15M-26SEP181900-00,sol-updown-15m-1789771500,B,0.76,0.24,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:26.348529+00:00,CLOSED,XRP,KXXRP15M-26SEP181900-00,xrp-updown-15m-1789771500,B,0.76,0.24,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:26.546710+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181900-00,doge-updown-15m-1789772400,B,0.571,0.429,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:26.748802+00:00,CLOSED,XRP,KXXRP15M-26SEP181915-15,xrp-updown-15m-1789772400,A,0.78,0.22,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:26.952485+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181900-00,hype-updown-15m-1789772400,A,0.661,0.339,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:27.150011+00:00,CLOSED,ZEC,KXZEC15M-26SEP181915-15,zec-updown-15m-1789772400,A,0.769,0.231,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:27.334525+00:00,CLOSED,ZEC,KXZEC15M-26SEP181930-30,zec-updown-15m-1789773300,A,0.75,0.25,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:27.515290+00:00,CLOSED,HYPE,KXHYPE15M-26SEP181930-30,hype-updown-15m-1789773300,B,0.751,0.249,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:27.720018+00:00,CLOSED,ETH,KXETH15M-26SEP181930-30,eth-updown-15m-1789774200,B,0.521,0.479,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:27.935316+00:00,CLOSED,XRP,KXXRP15M-26SEP181930-30,xrp-updown-15m-1789774200,B,0.541,0.459,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:28.132022+00:00,CLOSED,DOGE,KXDOGE15M-26SEP181930-30,doge-updown-15m-1789774200,B,0.471,0.529,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:28.340224+00:00,CLOSED,BNB,KXBNB15M-26SEP181930-30,bnb-updown-15m-1789774200,B,0.511,0.489,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:28.521086+00:00,CLOSED,ZEC,KXZEC15M-26SEP181945-45,zec-updown-15m-1789774200,B,0.72,0.28,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:28.755318+00:00,CLOSED,ZEC,KXZEC15M-26SEP182000-00,zec-updown-15m-1789775100,A,0.64,0.36,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:28.957618+00:00,CLOSED,ETH,KXETH15M-26SEP182000-00,eth-updown-15m-1789775100,A,0.78,0.22,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:29.127415+00:00,CLOSED,XRP,KXXRP15M-26SEP182000-00,xrp-updown-15m-1789775100,A,0.77,0.23,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:29.311896+00:00,CLOSED,BNB,KXBNB15M-26SEP182015-15,bnb-updown-15m-1789776000,B,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:29.519070+00:00,CLOSED,ZEC,KXZEC15M-26SEP182015-15,zec-updown-15m-1789776000,A,0.78,0.22,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:29.704992+00:00,CLOSED,SOL,KXSOL15M-26SEP182015-15,sol-updown-15m-1789776000,B,0.74,0.26,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:29.891579+00:00,CLOSED,ZEC,KXZEC15M-26SEP182045-45,zec-updown-15m-1789777800,B,0.72,0.28,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.060127+00:00,CLOSED,SOL,KXSOL15M-26SEP182100-00,sol-updown-15m-1789778700,A,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.248965+00:00,CLOSED,HYPE,KXHYPE15M-26SEP182115-15,hype-updown-15m-1789779600,B,0.69,0.31,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.419747+00:00,CLOSED,ZEC,KXZEC15M-26SEP182115-15,zec-updown-15m-1789779600,B,0.71,0.29,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.611862+00:00,CLOSED,ZEC,KXZEC15M-26SEP182130-30,zec-updown-15m-1789780500,B,0.75,0.25,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.788446+00:00,CLOSED,SOL,KXSOL15M-26SEP182130-30,sol-updown-15m-1789780500,A,0.72,0.28,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:30.979320+00:00,CLOSED,XRP,KXXRP15M-26SEP182145-45,xrp-updown-15m-1789781400,B,0.65,0.35,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.167199+00:00,CLOSED,DOGE,KXDOGE15M-26SEP182145-45,doge-updown-15m-1789781400,B,0.585,0.415,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.266920+00:00,CLOSED,ETH,KXETH15M-26SEP182130-30,eth-updown-15m-1789781400,B,0.451,0.549,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.455860+00:00,CLOSED,HYPE,KXHYPE15M-26SEP182130-30,hype-updown-15m-1789781400,B,0.421,-0.421,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.516825+00:00,CLOSED,HYPE,KXHYPE15M-26SEP182145-45,hype-updown-15m-1789781400,B,0.69,0.31,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.695356+00:00,CLOSED,SOL,KXSOL15M-26SEP182145-45,sol-updown-15m-1789781400,B,0.33,0.67,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:31.894998+00:00,CLOSED,ZEC,KXZEC15M-26SEP182200-00,zec-updown-15m-1789782300,A,0.68,0.32,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.079809+00:00,CLOSED,ETH,KXETH15M-26SEP182200-00,eth-updown-15m-1789782300,A,0.785,0.215,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.259580+00:00,CLOSED,XRP,KXXRP15M-26SEP182200-00,xrp-updown-15m-1789783200,A,0.601,0.399,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.454521+00:00,CLOSED,ZEC,KXZEC15M-26SEP182215-15,zec-updown-15m-1789783200,B,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.652887+00:00,CLOSED,SOL,KXSOL15M-26SEP182200-00,sol-updown-15m-1789783200,A,0.492,0.508,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.886819+00:00,CLOSED,HYPE,KXHYPE15M-26SEP182200-00,hype-updown-15m-1789783200,A,0.511,0.489,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:32.981455+00:00,CLOSED,BTC,KXBTC15M-26SEP182215-15,btc-updown-15m-1789783200,B,0.45,0.55,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:33.193054+00:00,CLOSED,ZEC,KXZEC15M-26SEP182230-30,zec-updown-15m-1789784100,B,0.7,0.3,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:33.411795+00:00,CLOSED,BNB,KXBNB15M-26SEP182230-30,bnb-updown-15m-1789784100,B,0.76,0.24,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:33.617598+00:00,CLOSED,SOL,KXSOL15M-26SEP182230-30,sol-updown-15m-1789785000,B,0.551,-0.551,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:33.820408+00:00,CLOSED,ZEC,KXZEC15M-26SEP182245-45,zec-updown-15m-1789785000,A,0.41,0.59,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:33.901706+00:00,CLOSED,BTC,KXBTC15M-26SEP182245-45,btc-updown-15m-1789785000,A,0.74,0.26,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.088495+00:00,CLOSED,ZEC,KXZEC15M-26SEP182300-00,zec-updown-15m-1789785900,B,0.64,0.36,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.170754+00:00,CLOSED,ETH,KXETH15M-26SEP182300-00,eth-updown-15m-1789785900,B,0.75,0.25,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.361465+00:00,CLOSED,ZEC,KXZEC15M-26SEP182315-15,zec-updown-15m-1789786800,A,0.78,0.22,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.548821+00:00,CLOSED,ZEC,KXZEC15M-26SEP182330-30,zec-updown-15m-1789787700,A,0.65,0.35,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.715991+00:00,CLOSED,ETH,KXETH15M-26SEP182330-30,eth-updown-15m-1789788600,B,0.591,-0.591,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.776144+00:00,CLOSED,ETH,KXETH15M-26SEP182345-45,eth-updown-15m-1789788600,B,0.67,0.33,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:34.876068+00:00,CLOSED,SOL,KXSOL15M-26SEP182330-30,sol-updown-15m-1789788600,B,0.571,-0.571,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.092969+00:00,CLOSED,ZEC,KXZEC15M-26SEP182345-45,zec-updown-15m-1789788600,A,0.28,0.72,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.193160+00:00,CLOSED,BTC,KXBTC15M-26SEP182330-30,btc-updown-15m-1789788600,B,0.521,-0.521,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.379803+00:00,CLOSED,ZEC,KXZEC15M-26SEP190000-00,zec-updown-15m-1789789500,B,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.590372+00:00,CLOSED,ETH,KXETH15M-26SEP190000-00,eth-updown-15m-1789790400,B,0.501,-0.501,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.788061+00:00,CLOSED,BNB,KXBNB15M-26SEP190000-00,bnb-updown-15m-1789790400,B,0.441,-0.441,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:35.976687+00:00,CLOSED,HYPE,KXHYPE15M-26SEP190000-00,hype-updown-15m-1789790400,B,0.421,-0.421,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:36.170017+00:00,CLOSED,SOL,KXSOL15M-26SEP190000-00,sol-updown-15m-1789790400,B,0.441,-0.441,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:36.366674+00:00,CLOSED,ZEC,KXZEC15M-26SEP190015-15,zec-updown-15m-1789790400,A,0.74,0.26,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:36.558603+00:00,CLOSED,BNB,KXBNB15M-26SEP190030-30,bnb-updown-15m-1789791300,B,0.74,0.26,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:36.738633+00:00,CLOSED,ZEC,KXZEC15M-26SEP190030-30,zec-updown-15m-1789791300,A,0.28,0.72,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.073461+00:00,CLOSED,BNB,KXBNB15M-26SEP190100-00,bnb-updown-15m-1789794000,B,0.461,-0.461,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.252329+00:00,CLOSED,XRP,KXXRP15M-26SEP190100-00,xrp-updown-15m-1789794000,A,0.451,0.549,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.446626+00:00,CLOSED,ZEC,KXZEC15M-26SEP190115-15,zec-updown-15m-1789794000,A,0.75,0.25,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.538571+00:00,CLOSED,BTC,KXBTC15M-26SEP190100-00,btc-updown-15m-1789794000,A,0.501,0.499,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.714065+00:00,CLOSED,ZEC,KXZEC15M-26SEP190130-30,zec-updown-15m-1789794900,B,0.78,0.22,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:37.899069+00:00,CLOSED,SOL,KXSOL15M-26SEP190130-30,sol-updown-15m-1789795800,A,0.391,-0.391,0.0,up,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.096378+00:00,CLOSED,ZEC,KXZEC15M-26SEP190145-45,zec-updown-15m-1789795800,A,0.77,0.23,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.161248+00:00,CLOSED,SOL,KXSOL15M-26SEP190145-45,sol-updown-15m-1789795800,A,0.79,0.21,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.359745+00:00,CLOSED,DOGE,KXDOGE15M-26SEP190130-30,doge-updown-15m-1789795800,A,0.401,-0.401,0.0,up,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.535911+00:00,CLOSED,ETH,KXETH15M-26SEP190145-45,eth-updown-15m-1789795800,A,0.78,0.22,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.607476+00:00,CLOSED,DOGE,KXDOGE15M-26SEP190145-45,doge-updown-15m-1789795800,A,0.75,0.25,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.796375+00:00,CLOSED,BTC,KXBTC15M-26SEP190145-45,btc-updown-15m-1789795800,A,0.76,0.24,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:38.997488+00:00,CLOSED,BNB,KXBNB15M-26SEP190145-45,bnb-updown-15m-1789795800,A,0.23,0.77,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.101307+00:00,CLOSED,ETH,KXETH15M-26SEP190200-00,eth-updown-15m-1789796700,B,0.77,0.23,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.284315+00:00,CLOSED,SOL,KXSOL15M-26SEP190200-00,sol-updown-15m-1789796700,A,0.72,0.28,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.480485+00:00,CLOSED,ZEC,KXZEC15M-26SEP190200-00,zec-updown-15m-1789796700,A,0.796,0.204,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.654161+00:00,CLOSED,XRP,KXXRP15M-26SEP190200-00,xrp-updown-15m-1789797600,B,0.541,0.459,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.710047+00:00,CLOSED,XRP,KXXRP15M-26SEP190215-15,xrp-updown-15m-1789797600,B,0.76,0.24,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:39.904671+00:00,CLOSED,HYPE,KXHYPE15M-26SEP190215-15,hype-updown-15m-1789797600,B,0.79,0.21,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:40.103693+00:00,CLOSED,BNB,KXBNB15M-26SEP190215-15,bnb-updown-15m-1789797600,B,0.77,0.23,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:40.293188+00:00,CLOSED,ZEC,KXZEC15M-26SEP190215-15,zec-updown-15m-1789797600,A,0.71,0.29,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:40.476638+00:00,CLOSED,ZEC,KXZEC15M-26SEP190230-30,zec-updown-15m-1789798500,A,0.65,0.35,1.0,down,down,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:40.663705+00:00,CLOSED,HYPE,KXHYPE15M-26SEP190230-30,hype-updown-15m-1789798500,B,0.65,0.35,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:40.858701+00:00,CLOSED,DOGE,KXDOGE15M-26SEP190230-30,doge-updown-15m-1789799400,B,0.381,-0.381,0.0,down,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:41.038630+00:00,CLOSED,ZEC,KXZEC15M-26SEP190245-45,zec-updown-15m-1789799400,B,0.77,0.23,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
2026-09-20T12:47:41.242833+00:00,CLOSED,ZEC,KXZEC15M-26SEP190300-00,zec-updown-15m-1789800300,A,0.56,0.44,1.0,up,up,,,,,,,,,0.0,0.0,,,,,,,,,,,
